CMDLINE /home/lf/miniconda3/envs/maddpg/bin/python rdqn_train.py
MEM 2039.351562 1721469876.7424
MEM 2039.351562 1721469876.8427
MEM 2039.976562 1721469876.9429
MEM 2039.976562 1721469877.0431
MEM 2040.445312 1721469877.1433
MEM 2040.914062 1721469877.2435
MEM 2041.382812 1721469877.3438
MEM 2041.539062 1721469877.4441
MEM 2041.851562 1721469877.5443
MEM 2041.851562 1721469877.6445
MEM 2041.851562 1721469877.7448
MEM 2042.164062 1721469877.8450
MEM 2042.476562 1721469877.9453
MEM 2042.632812 1721469878.0455
MEM 2042.632812 1721469878.1457
MEM 2042.789062 1721469878.2460
MEM 2042.789062 1721469878.3462
MEM 2042.789062 1721469878.4465
MEM 2042.945312 1721469878.5467
MEM 2043.570312 1721469878.6469
MEM 2043.726562 1721469878.7472
MEM 2044.507812 1721469878.8474
MEM 2044.507812 1721469878.9477
MEM 2044.664062 1721469879.0479
MEM 2044.664062 1721469879.1482
MEM 2045.132812 1721469879.2484
MEM 2045.289062 1721469879.3487
MEM 2045.601562 1721469879.4490
MEM 2045.757812 1721469879.5492
MEM 2046.382812 1721469879.6495
MEM 2046.539062 1721469879.7496
MEM 2046.539062 1721469879.8499
MEM 2046.539062 1721469879.9501
MEM 2046.539062 1721469880.0503
MEM 2047.164062 1721469880.1506
MEM 2047.320312 1721469880.2508
MEM 2047.476562 1721469880.3511
MEM 2047.632812 1721469880.4514
MEM 2048.101562 1721469880.5515
MEM 2048.257812 1721469880.6518
MEM 2048.257812 1721469880.7520
MEM 2048.726562 1721469880.8523
MEM 2048.726562 1721469880.9525
MEM 2048.726562 1721469881.0527
MEM 2048.726562 1721469881.1530
MEM 2049.039062 1721469881.2532
MEM 2049.664062 1721469881.3535
MEM 2049.664062 1721469881.4536
MEM 2049.664062 1721469881.5539
MEM 2049.664062 1721469881.6541
MEM 2049.664062 1721469881.7544
MEM 2049.976562 1721469881.8546
MEM 2050.132812 1721469881.9549
MEM 2050.289062 1721469882.0551
MEM 2050.289062 1721469882.1553
MEM 2050.445312 1721469882.2555
MEM 2050.914062 1721469882.3557
MEM 2050.914062 1721469882.4560
MEM 2051.070312 1721469882.5562
MEM 2051.382812 1721469882.6564
MEM 2051.539062 1721469882.7567
MEM 2052.007812 1721469882.8569
MEM 2052.476562 1721469882.9571
MEM 2052.476562 1721469883.0573
MEM 2052.476562 1721469883.1574
MEM 2052.476562 1721469883.2576
MEM 2052.632812 1721469883.3578
MEM 2052.945312 1721469883.4580
MEM 2053.101562 1721469883.5581
MEM 2053.101562 1721469883.6583
MEM 2053.726562 1721469883.7585
MEM 2053.726562 1721469883.8587
MEM 2053.726562 1721469883.9589
MEM 2054.195312 1721469884.0591
MEM 2054.351562 1721469884.1592
MEM 2054.976562 1721469884.2595
MEM 2055.445312 1721469884.3596
MEM 2055.445312 1721469884.4599
MEM 2055.914062 1721469884.5601
MEM 2056.226562 1721469884.6603
MEM 2056.382812 1721469884.7604
MEM 2056.539062 1721469884.8606
MEM 2056.539062 1721469884.9608
MEM 2056.539062 1721469885.0610
MEM 2056.851562 1721469885.1612
MEM 2057.320312 1721469885.2613
MEM 2057.476562 1721469885.3615
MEM 2057.632812 1721469885.4617
MEM 2057.789062 1721469885.5619
MEM 2058.257812 1721469885.6620
MEM 2058.726562 1721469885.7622
MEM 2059.195312 1721469885.8624
MEM 2059.195312 1721469885.9626
MEM 2059.507812 1721469886.0629
MEM 2059.820312 1721469886.1631
MEM 2059.976562 1721469886.2633
MEM 2060.445312 1721469886.3635
MEM 2060.445312 1721469886.4637
MEM 2060.914062 1721469886.5639
MEM 2060.914062 1721469886.6641
MEM 2061.226562 1721469886.7643
MEM 2061.851562 1721469886.8645
MEM 2062.007812 1721469886.9646
MEM 2062.007812 1721469887.0648
MEM 2062.007812 1721469887.1650
MEM 2062.007812 1721469887.2651
MEM 2062.632812 1721469887.3653
MEM 2062.945312 1721469887.4655
MEM 2062.945312 1721469887.5657
MEM 2062.945312 1721469887.6659
MEM 2063.414062 1721469887.7661
MEM 2063.414062 1721469887.8663
MEM 2064.039062 1721469887.9665
MEM 2064.664062 1721469888.0667
MEM 2065.132812 1721469888.1669
MEM 2065.757812 1721469888.2672
MEM 2066.382812 1721469888.3673
MEM 2067.164062 1721469888.4675
MEM 2067.164062 1721469888.5677
MEM 2067.164062 1721469888.6680
MEM 2067.164062 1721469888.7682
MEM 2067.164062 1721469888.8684
MEM 2067.320312 1721469888.9686
MEM 2067.320312 1721469889.0688
MEM 2067.789062 1721469889.1690
MEM 2067.945312 1721469889.2692
MEM 2067.945312 1721469889.3693
MEM 2067.945312 1721469889.4695
MEM 2068.101562 1721469889.5697
MEM 2068.414062 1721469889.6699
MEM 2069.039062 1721469889.7702
MEM 2069.664062 1721469889.8704
MEM 2070.132812 1721469889.9707
MEM 2071.070312 1721469890.0709
MEM 2071.226562 1721469890.1711
MEM 2071.226562 1721469890.2713
MEM 2071.226562 1721469890.3715
MEM 2071.851562 1721469890.4718
MEM 2071.851562 1721469890.5720
MEM 2071.851562 1721469890.6722
MEM 2072.164062 1721469890.7725
MEM 2072.632812 1721469890.8727
MEM 2072.632812 1721469890.9729
MEM 2072.945312 1721469891.0732
MEM 2073.414062 1721469891.1734
MEM 2073.414062 1721469891.2737
MEM 2073.570312 1721469891.3739
MEM 2073.570312 1721469891.4742
MEM 2073.570312 1721469891.5744
MEM 2073.882812 1721469891.6746
MEM 2073.882812 1721469891.7748
MEM 2073.882812 1721469891.8751
MEM 2073.882812 1721469891.9753
MEM 2073.882812 1721469892.0755
MEM 2074.195312 1721469892.1757
MEM 2074.664062 1721469892.2759
MEM 2074.664062 1721469892.3761
MEM 2074.976562 1721469892.4764
MEM 2074.976562 1721469892.5766
MEM 2074.976562 1721469892.6768
MEM 2075.445312 1721469892.7770
MEM 2075.445312 1721469892.8773
MEM 2075.601562 1721469892.9775
MEM 2075.601562 1721469893.0777
MEM 2075.914062 1721469893.1780
MEM 2075.914062 1721469893.2782
MEM 2076.539062 1721469893.3784
MEM 2076.539062 1721469893.4786
MEM 2076.539062 1721469893.5788
MEM 2076.695312 1721469893.6790
MEM 2076.695312 1721469893.7792
MEM 2076.695312 1721469893.8794
MEM 2076.695312 1721469893.9796
MEM 2077.007812 1721469894.0799
MEM 2077.320312 1721469894.1801
MEM 2077.320312 1721469894.2803
MEM 2077.320312 1721469894.3806
MEM 2077.476562 1721469894.4808
MEM 2077.789062 1721469894.5811
MEM 2078.101562 1721469894.6813
MEM 2078.101562 1721469894.7816
MEM 2078.570312 1721469894.8818
MEM 2079.039062 1721469894.9821
MEM 2079.039062 1721469895.0823
MEM 2079.039062 1721469895.1824
MEM 2079.976562 1721469895.2827
MEM 2079.976562 1721469895.3829
MEM 2079.976562 1721469895.4832
MEM 2080.445312 1721469895.5833
MEM 2080.445312 1721469895.6836
MEM 2080.601562 1721469895.7838
MEM 2081.070312 1721469895.8840
MEM 2081.070312 1721469895.9842
MEM 2081.070312 1721469896.0843
MEM 2081.070312 1721469896.1845
MEM 2081.226562 1721469896.2846
MEM 2081.226562 1721469896.3848
MEM 2081.695312 1721469896.4849
MEM 2082.007812 1721469896.5851
MEM 2082.007812 1721469896.6853
MEM 2082.164062 1721469896.7855
MEM 2082.945312 1721469896.8857
MEM 2082.945312 1721469896.9858
MEM 2082.945312 1721469897.0859
MEM 2083.414062 1721469897.1861
MEM 2083.414062 1721469897.2863
MEM 2083.570312 1721469897.3865
MEM 2083.570312 1721469897.4866
MEM 2084.039062 1721469897.5868
MEM 2084.039062 1721469897.6870
MEM 2084.039062 1721469897.7871
MEM 2084.664062 1721469897.8872
MEM 2084.664062 1721469897.9874
MEM 2084.664062 1721469898.0875
MEM 2084.664062 1721469898.1877
MEM 2084.664062 1721469898.2878
MEM 2085.289062 1721469898.3879
MEM 2085.601562 1721469898.4881
MEM 2085.914062 1721469898.5883
MEM 2085.914062 1721469898.6885
MEM 2085.914062 1721469898.7888
MEM 2085.914062 1721469898.8890
MEM 2085.914062 1721469898.9892
MEM 2086.539062 1721469899.0894
MEM 2086.695312 1721469899.1895
MEM 2086.695312 1721469899.2897
MEM 2087.164062 1721469899.3899
MEM 2087.789062 1721469899.4901
MEM 2087.789062 1721469899.5903
MEM 2087.789062 1721469899.6905
MEM 2087.789062 1721469899.7906
MEM 2087.789062 1721469899.8908
MEM 2087.945312 1721469899.9909
MEM 2087.945312 1721469900.0911
MEM 2088.726562 1721469900.1912
MEM 2089.351562 1721469900.2913
MEM 2089.351562 1721469900.3915
MEM 2089.351562 1721469900.4916
MEM 2089.351562 1721469900.5918
MEM 2089.820312 1721469900.6919
MEM 2089.820312 1721469900.7921
MEM 2089.820312 1721469900.8922
MEM 2089.976562 1721469900.9924
MEM 2090.132812 1721469901.0926
MEM 2090.914062 1721469901.1928
MEM 2091.226562 1721469901.2930
MEM 2091.226562 1721469901.3932
MEM 2091.226562 1721469901.4934
MEM 2091.539062 1721469901.5936
MEM 2091.851562 1721469901.6938
MEM 2091.851562 1721469901.7939
MEM 2092.007812 1721469901.8941
MEM 2092.164062 1721469901.9943
MEM 2092.476562 1721469902.0945
MEM 2093.101562 1721469902.1947
MEM 2093.101562 1721469902.2949
MEM 2093.101562 1721469902.3951
MEM 2093.257812 1721469902.4952
MEM 2093.257812 1721469902.5954
MEM 2093.414062 1721469902.6956
MEM 2093.414062 1721469902.7957
MEM 2093.570312 1721469902.8959
MEM 2094.351562 1721469902.9960
MEM 2094.507812 1721469903.0962
MEM 2094.820312 1721469903.1963
MEM 2094.820312 1721469903.2965
MEM 2095.132812 1721469903.3967
MEM 2095.289062 1721469903.4968
MEM 2095.289062 1721469903.5970
MEM 2095.289062 1721469903.6971
MEM 2095.445312 1721469903.7973
MEM 2095.445312 1721469903.8975
MEM 2095.914062 1721469903.9978
MEM 2096.539062 1721469904.0980
MEM 2097.007812 1721469904.1982
MEM 2097.476562 1721469904.2984
MEM 2097.476562 1721469904.3987
MEM 2097.789062 1721469904.4989
MEM 2097.789062 1721469904.5991
MEM 2098.570312 1721469904.6992
MEM 2098.570312 1721469904.7994
MEM 2098.570312 1721469904.8996
MEM 2098.570312 1721469904.9998
MEM 2098.726562 1721469905.1000
MEM 2099.195312 1721469905.2002
MEM 2099.507812 1721469905.3005
MEM 2099.976562 1721469905.4007
MEM 2099.976562 1721469905.5009
MEM 2100.601562 1721469905.6011
MEM 2100.601562 1721469905.7014
MEM 2100.601562 1721469905.8016
MEM 2100.757812 1721469905.9018
MEM 2100.914062 1721469906.0021
MEM 2101.070312 1721469906.1023
MEM 2101.070312 1721469906.2025
MEM 2101.070312 1721469906.3028
MEM 2101.382812 1721469906.4030
MEM 2101.695312 1721469906.5033
MEM 2101.851562 1721469906.6035
MEM 2101.851562 1721469906.7038
MEM 2102.164062 1721469906.8040
MEM 2102.632812 1721469906.9042
MEM 2102.632812 1721469907.0045
MEM 2102.945312 1721469907.1047
MEM 2103.257812 1721469907.2049
MEM 2103.726562 1721469907.3052
MEM 2103.726562 1721469907.4054
MEM 2103.726562 1721469907.5057
MEM 2103.726562 1721469907.6059
MEM 2103.882812 1721469907.7061
MEM 2103.882812 1721469907.8064
MEM 2103.882812 1721469907.9066
MEM 2104.039062 1721469908.0068
MEM 2104.039062 1721469908.1070
MEM 2104.507812 1721469908.2071
MEM 2104.976562 1721469908.3072
MEM 2105.445312 1721469908.4074
MEM 2106.070312 1721469908.5076
MEM 2106.226562 1721469908.6077
MEM 2106.695312 1721469908.7079
MEM 2107.476562 1721469908.8081
MEM 2108.257812 1721469908.9082
MEM 2108.257812 1721469909.0084
MEM 2108.414062 1721469909.1086
MEM 2108.414062 1721469909.2087
MEM 2108.414062 1721469909.3089
MEM 2108.414062 1721469909.4091
MEM 2109.039062 1721469909.5092
MEM 2109.195312 1721469909.6094
MEM 2109.507812 1721469909.7095
MEM 2109.976562 1721469909.8097
MEM 2109.976562 1721469909.9099
MEM 2109.976562 1721469910.0101
MEM 2110.289062 1721469910.1102
MEM 2110.601562 1721469910.2105
MEM 2110.757812 1721469910.3107
MEM 2111.070312 1721469910.4110
MEM 2111.539062 1721469910.5112
MEM 2111.539062 1721469910.6114
MEM 2111.539062 1721469910.7116
MEM 2112.007812 1721469910.8118
MEM 2112.164062 1721469910.9121
MEM 2112.476562 1721469911.0123
MEM 2112.632812 1721469911.1126
MEM 2113.101562 1721469911.2128
MEM 2113.570312 1721469911.3130
MEM 2114.507812 1721469911.4133
MEM 2114.664062 1721469911.5135
MEM 2114.664062 1721469911.6137
MEM 2114.820312 1721469911.7140
MEM 2115.445312 1721469911.8142
MEM 2115.601562 1721469911.9144
MEM 2115.601562 1721469912.0145
MEM 2115.601562 1721469912.1147
MEM 2115.914062 1721469912.2149
MEM 2116.539062 1721469912.3151
MEM 2117.164062 1721469912.4152
MEM 2117.476562 1721469912.5154
MEM 2117.789062 1721469912.6157
MEM 2117.945312 1721469912.7158
MEM 2117.945312 1721469912.8160
MEM 2117.945312 1721469912.9162
MEM 2117.945312 1721469913.0164
MEM 2118.101562 1721469913.1165
MEM 2118.101562 1721469913.2167
MEM 2118.257812 1721469913.3169
MEM 2118.257812 1721469913.4172
MEM 2118.414062 1721469913.5174
MEM 2118.414062 1721469913.6176
MEM 2118.882812 1721469913.7178
MEM 2119.507812 1721469913.8180
MEM 2119.507812 1721469913.9183
MEM 2119.976562 1721469914.0185
MEM 2120.289062 1721469914.1187
MEM 2120.601562 1721469914.2189
MEM 2120.601562 1721469914.3191
MEM 2120.601562 1721469914.4193
MEM 2121.382812 1721469914.5195
MEM 2121.851562 1721469914.6197
MEM 2121.851562 1721469914.7200
MEM 2121.851562 1721469914.8202
MEM 2122.632812 1721469914.9204
MEM 2122.945312 1721469915.0207
MEM 2123.257812 1721469915.1209
MEM 2123.257812 1721469915.2211
MEM 2123.414062 1721469915.3213
MEM 2124.039062 1721469915.4216
MEM 2124.195312 1721469915.5218
MEM 2124.507812 1721469915.6220
MEM 2124.664062 1721469915.7222
MEM 2125.132812 1721469915.8224
MEM 2125.289062 1721469915.9225
MEM 2125.289062 1721469916.0227
MEM 2125.445312 1721469916.1229
MEM 2125.601562 1721469916.2231
MEM 2125.601562 1721469916.3232
MEM 2126.070312 1721469916.4234
MEM 2126.382812 1721469916.5235
MEM 2126.695312 1721469916.6237
MEM 2126.851562 1721469916.7239
MEM 2126.851562 1721469916.8240
MEM 2127.007812 1721469916.9242
MEM 2127.632812 1721469917.0244
MEM 2127.789062 1721469917.1245
MEM 2127.945312 1721469917.2247
MEM 2127.945312 1721469917.3248
MEM 2127.945312 1721469917.4249
MEM 2128.414062 1721469917.5251
MEM 2129.195312 1721469917.6253
MEM 2129.195312 1721469917.7254
MEM 2129.195312 1721469917.8258
MEM 2129.195312 1721469917.9260
MEM 2129.351562 1721469918.0261
MEM 2129.351562 1721469918.1263
MEM 2130.132812 1721469918.2264
MEM 2130.289062 1721469918.3265
MEM 2130.289062 1721469918.4268
MEM 2130.289062 1721469918.5270
MEM 2130.289062 1721469918.6273
MEM 2131.070312 1721469918.7275
MEM 2131.070312 1721469918.8277
MEM 2132.164062 1721469918.9280
MEM 2132.789062 1721469919.0282
MEM 2132.789062 1721469919.1284
MEM 2133.257812 1721469919.2287
MEM 2133.726562 1721469919.3289
MEM 2133.882812 1721469919.4292
MEM 2133.882812 1721469919.5294
MEM 2134.195312 1721469919.6296
MEM 2134.195312 1721469919.7299
MEM 2134.195312 1721469919.8301
MEM 2134.664062 1721469919.9303
MEM 2134.976562 1721469920.0305
MEM 2134.976562 1721469920.1308
MEM 2134.976562 1721469920.2311
MEM 2134.976562 1721469920.3313
MEM 2135.289062 1721469920.4316
MEM 2135.601562 1721469920.5318
MEM 2135.601562 1721469920.6320
MEM 2135.757812 1721469920.7322
MEM 2135.914062 1721469920.8325
MEM 2136.226562 1721469920.9327
MEM 2136.226562 1721469921.0330
MEM 2136.382812 1721469921.1332
MEM 2136.382812 1721469921.2334
MEM 2136.382812 1721469921.3337
MEM 2136.382812 1721469921.4339
MEM 2136.539062 1721469921.5341
MEM 2136.695312 1721469921.6342
MEM 2137.164062 1721469921.7344
MEM 2137.632812 1721469921.8346
MEM 2138.257812 1721469921.9347
MEM 2138.257812 1721469922.0349
MEM 2138.257812 1721469922.1350
MEM 2138.257812 1721469922.2351
MEM 2138.257812 1721469922.3352
MEM 2138.257812 1721469922.4353
MEM 2138.570312 1721469922.5354
MEM 2138.726562 1721469922.6356
MEM 2138.726562 1721469922.7357
MEM 2139.351562 1721469922.8358
MEM 2139.351562 1721469922.9360
MEM 2139.664062 1721469923.0361
MEM 2140.132812 1721469923.1362
MEM 2140.132812 1721469923.2363
MEM 2140.132812 1721469923.3365
MEM 2140.132812 1721469923.4366
MEM 2140.132812 1721469923.5367
MEM 2140.289062 1721469923.6368
MEM 2140.601562 1721469923.7370
MEM 2140.601562 1721469923.8371
MEM 2141.070312 1721469923.9371
MEM 2141.070312 1721469924.0373
MEM 2141.226562 1721469924.1375
MEM 2141.226562 1721469924.2376
MEM 2141.851562 1721469924.3378
MEM 2141.851562 1721469924.4379
MEM 2142.007812 1721469924.5381
MEM 2142.164062 1721469924.6382
MEM 2142.320312 1721469924.7384
MEM 2142.789062 1721469924.8386
MEM 2142.789062 1721469924.9387
MEM 2143.414062 1721469925.0389
MEM 2144.039062 1721469925.1391
MEM 2144.820312 1721469925.2392
MEM 2144.976562 1721469925.3394
MEM 2145.445312 1721469925.4396
MEM 2145.445312 1721469925.5398
MEM 2145.757812 1721469925.6399
MEM 2145.757812 1721469925.7401
MEM 2145.914062 1721469925.8402
MEM 2145.914062 1721469925.9404
MEM 2146.070312 1721469926.0405
MEM 2146.539062 1721469926.1407
MEM 2146.539062 1721469926.2409
MEM 2146.539062 1721469926.3410
MEM 2147.007812 1721469926.4412
MEM 2147.007812 1721469926.5413
MEM 2147.007812 1721469926.6415
MEM 2147.007812 1721469926.7417
MEM 2147.164062 1721469926.8418
MEM 2147.632812 1721469926.9421
MEM 2147.789062 1721469927.0423
MEM 2148.101562 1721469927.1426
MEM 2148.570312 1721469927.2428
MEM 2149.195312 1721469927.3430
MEM 2149.195312 1721469927.4433
MEM 2149.664062 1721469927.5435
MEM 2150.289062 1721469927.6437
MEM 2150.289062 1721469927.7440
MEM 2150.289062 1721469927.8442
MEM 2150.289062 1721469927.9445
MEM 2150.445312 1721469928.0447
MEM 2150.601562 1721469928.1449
MEM 2150.757812 1721469928.2452
MEM 2151.070312 1721469928.3454
MEM 2151.070312 1721469928.4457
MEM 2151.070312 1721469928.5459
MEM 2151.382812 1721469928.6461
MEM 2151.695312 1721469928.7464
MEM 2152.007812 1721469928.8466
MEM 2152.007812 1721469928.9468
MEM 2152.476562 1721469929.0471
MEM 2152.632812 1721469929.1473
MEM 2152.632812 1721469929.2475
MEM 2152.632812 1721469929.3478
MEM 2153.101562 1721469929.4480
MEM 2153.726562 1721469929.5482
MEM 2153.726562 1721469929.6485
MEM 2154.039062 1721469929.7487
MEM 2154.039062 1721469929.8489
MEM 2154.195312 1721469929.9492
MEM 2154.664062 1721469930.0494
MEM 2154.976562 1721469930.1497
MEM 2156.070312 1721469930.2499
MEM 2156.070312 1721469930.3502
MEM 2156.539062 1721469930.4504
MEM 2156.695312 1721469930.5506
MEM 2156.851562 1721469930.6509
MEM 2157.007812 1721469930.7511
MEM 2157.164062 1721469930.8513
MEM 2157.789062 1721469930.9515
MEM 2157.945312 1721469931.0517
MEM 2158.414062 1721469931.1520
MEM 2158.414062 1721469931.2522
MEM 2158.726562 1721469931.3525
MEM 2159.039062 1721469931.4527
MEM 2159.351562 1721469931.5528
MEM 2159.664062 1721469931.6530
MEM 2159.664062 1721469931.7532
MEM 2159.664062 1721469931.8534
MEM 2159.664062 1721469931.9535
MEM 2160.601562 1721469932.0537
MEM 2160.757812 1721469932.1539
MEM 2160.757812 1721469932.2541
MEM 2161.226562 1721469932.3542
MEM 2161.382812 1721469932.4544
MEM 2161.382812 1721469932.5546
MEM 2161.382812 1721469932.6548
MEM 2161.695312 1721469932.7551
MEM 2162.320312 1721469932.8553
MEM 2162.476562 1721469932.9555
MEM 2162.476562 1721469933.0557
MEM 2162.476562 1721469933.1559
MEM 2162.476562 1721469933.2561
MEM 2162.476562 1721469933.3563
MEM 2162.476562 1721469933.4564
MEM 2162.476562 1721469933.5566
MEM 2162.632812 1721469933.6567
MEM 2162.789062 1721469933.7569
MEM 2163.101562 1721469933.8571
MEM 2163.101562 1721469933.9572
MEM 2163.726562 1721469934.0574
MEM 2163.882812 1721469934.1576
MEM 2164.507812 1721469934.2577
MEM 2164.507812 1721469934.3578
MEM 2164.507812 1721469934.4580
MEM 2164.976562 1721469934.5581
MEM 2164.976562 1721469934.6582
MEM 2165.757812 1721469934.7583
MEM 2166.226562 1721469934.8585
MEM 2166.851562 1721469934.9586
MEM 2166.851562 1721469935.0588
MEM 2166.851562 1721469935.1590
MEM 2166.851562 1721469935.2592
MEM 2166.851562 1721469935.3593
MEM 2166.851562 1721469935.4595
MEM 2167.632812 1721469935.5597
MEM 2167.632812 1721469935.6599
MEM 2167.632812 1721469935.7600
MEM 2167.632812 1721469935.8602
MEM 2167.632812 1721469935.9604
MEM 2167.632812 1721469936.0605
MEM 2168.101562 1721469936.1607
MEM 2168.570312 1721469936.2609
MEM 2168.882812 1721469936.3610
MEM 2169.664062 1721469936.4612
MEM 2170.289062 1721469936.5614
MEM 2170.445312 1721469936.6616
MEM 2170.445312 1721469936.7617
MEM 2170.445312 1721469936.8619
MEM 2170.601562 1721469936.9620
MEM 2170.601562 1721469937.0622
MEM 2171.382812 1721469937.1624
MEM 2171.695312 1721469937.2626
MEM 2171.851562 1721469937.3627
MEM 2171.851562 1721469937.4630
MEM 2171.851562 1721469937.5632
MEM 2172.320312 1721469937.6634
MEM 2172.320312 1721469937.7636
MEM 2172.476562 1721469937.8638
MEM 2172.476562 1721469937.9640
MEM 2172.476562 1721469938.0641
MEM 2173.101562 1721469938.1643
MEM 2173.101562 1721469938.2645
MEM 2173.101562 1721469938.3647
MEM 2173.101562 1721469938.4649
MEM 2173.101562 1721469938.5650
MEM 2173.257812 1721469938.6652
MEM 2173.257812 1721469938.7654
MEM 2173.257812 1721469938.8656
MEM 2173.257812 1721469938.9658
MEM 2173.257812 1721469939.0660
MEM 2173.570312 1721469939.1662
MEM 2173.726562 1721469939.2664
MEM 2173.726562 1721469939.3666
MEM 2173.726562 1721469939.4668
MEM 2173.726562 1721469939.5670
MEM 2173.882812 1721469939.6672
MEM 2174.351562 1721469939.7673
MEM 2175.132812 1721469939.8675
MEM 2175.132812 1721469939.9677
MEM 2175.132812 1721469940.0679
MEM 2175.132812 1721469940.1681
MEM 2175.132812 1721469940.2683
MEM 2175.132812 1721469940.3684
MEM 2175.445312 1721469940.4686
MEM 2175.757812 1721469940.5688
MEM 2175.757812 1721469940.6690
MEM 2175.757812 1721469940.7691
MEM 2175.757812 1721469940.8693
MEM 2175.757812 1721469940.9694
MEM 2176.226562 1721469941.0696
MEM 2176.539062 1721469941.1698
MEM 2177.164062 1721469941.2700
MEM 2177.476562 1721469941.3701
MEM 2177.476562 1721469941.4703
MEM 2177.789062 1721469941.5704
MEM 2177.945312 1721469941.6705
MEM 2177.945312 1721469941.7707
MEM 2178.101562 1721469941.8708
MEM 2178.726562 1721469941.9709
MEM 2178.882812 1721469942.0711
MEM 2179.195312 1721469942.1712
MEM 2179.507812 1721469942.2713
MEM 2179.507812 1721469942.3714
MEM 2179.664062 1721469942.4716
MEM 2179.976562 1721469942.5718
MEM 2180.289062 1721469942.6719
MEM 2180.601562 1721469942.7721
MEM 2180.757812 1721469942.8722
MEM 2180.914062 1721469942.9724
MEM 2181.070312 1721469943.0726
MEM 2181.070312 1721469943.1727
MEM 2182.007812 1721469943.2729
MEM 2182.007812 1721469943.3730
MEM 2182.007812 1721469943.4732
MEM 2182.476562 1721469943.5734
MEM 2182.789062 1721469943.6735
MEM 2182.945312 1721469943.7737
MEM 2182.945312 1721469943.8739
MEM 2183.414062 1721469943.9740
MEM 2184.039062 1721469944.0742
MEM 2184.039062 1721469944.1744
MEM 2184.351562 1721469944.2746
MEM 2184.507812 1721469944.3748
MEM 2184.820312 1721469944.4749
MEM 2184.976562 1721469944.5751
MEM 2185.601562 1721469944.6752
MEM 2185.601562 1721469944.7754
MEM 2185.601562 1721469944.8755
MEM 2185.601562 1721469944.9757
MEM 2185.757812 1721469945.0759
MEM 2186.070312 1721469945.1760
MEM 2186.070312 1721469945.2762
MEM 2186.070312 1721469945.3764
MEM 2186.070312 1721469945.4765
MEM 2186.226562 1721469945.5766
MEM 2186.382812 1721469945.6768
MEM 2186.382812 1721469945.7770
MEM 2187.476562 1721469945.8771
MEM 2187.632812 1721469945.9773
MEM 2187.789062 1721469946.0775
MEM 2187.945312 1721469946.1777
MEM 2188.726562 1721469946.2778
MEM 2188.726562 1721469946.3780
MEM 2188.726562 1721469946.4782
MEM 2189.195312 1721469946.5783
MEM 2189.195312 1721469946.6786
MEM 2189.351562 1721469946.7788
MEM 2190.445312 1721469946.8791
MEM 2191.226562 1721469946.9793
MEM 2191.226562 1721469947.0795
MEM 2191.226562 1721469947.1797
MEM 2191.226562 1721469947.2799
MEM 2191.226562 1721469947.3800
MEM 2191.226562 1721469947.4802
MEM 2191.226562 1721469947.5803
MEM 2191.226562 1721469947.6805
MEM 2191.382812 1721469947.7806
MEM 2191.382812 1721469947.8808
MEM 2191.382812 1721469947.9809
MEM 2191.695312 1721469948.0811
MEM 2191.695312 1721469948.1812
MEM 2191.851562 1721469948.2814
MEM 2192.007812 1721469948.3816
MEM 2192.007812 1721469948.4817
MEM 2192.164062 1721469948.5819
MEM 2192.632812 1721469948.6821
MEM 2192.945312 1721469948.7822
MEM 2193.414062 1721469948.8824
MEM 2193.570312 1721469948.9826
MEM 2193.570312 1721469949.0827
MEM 2193.726562 1721469949.1829
MEM 2194.039062 1721469949.2831
MEM 2194.039062 1721469949.3833
MEM 2194.039062 1721469949.4835
MEM 2194.820312 1721469949.5837
MEM 2194.820312 1721469949.6839
MEM 2195.132812 1721469949.7841
MEM 2195.289062 1721469949.8842
MEM 2195.289062 1721469949.9843
MEM 2195.289062 1721469950.0845
MEM 2195.445312 1721469950.1847
MEM 2195.757812 1721469950.2848
MEM 2196.070312 1721469950.3850
MEM 2196.382812 1721469950.4852
MEM 2197.320312 1721469950.5854
MEM 2197.476562 1721469950.6857
MEM 2197.476562 1721469950.7859
MEM 2197.476562 1721469950.8861
MEM 2197.476562 1721469950.9864
MEM 2197.476562 1721469951.0866
MEM 2197.476562 1721469951.1868
MEM 2197.789062 1721469951.2871
MEM 2197.789062 1721469951.3873
MEM 2197.789062 1721469951.4875
MEM 2197.789062 1721469951.5877
MEM 2198.414062 1721469951.6879
MEM 2198.570312 1721469951.7881
MEM 2198.726562 1721469951.8883
MEM 2199.039062 1721469951.9886
MEM 2199.195312 1721469952.0888
MEM 2199.351562 1721469952.1891
MEM 2199.507812 1721469952.2893
MEM 2199.507812 1721469952.3896
MEM 2199.507812 1721469952.4898
MEM 2199.507812 1721469952.5900
MEM 2199.820312 1721469952.6902
MEM 2199.820312 1721469952.7904
MEM 2199.820312 1721469952.8906
MEM 2199.976562 1721469952.9908
MEM 2200.132812 1721469953.0911
MEM 2200.132812 1721469953.1913
MEM 2200.132812 1721469953.2916
MEM 2201.070312 1721469953.3918
MEM 2201.070312 1721469953.4921
MEM 2201.070312 1721469953.5924
MEM 2201.539062 1721469953.6926
MEM 2201.539062 1721469953.7929
MEM 2201.539062 1721469953.8931
MEM 2201.695312 1721469953.9934
MEM 2202.007812 1721469954.0936
MEM 2202.632812 1721469954.1939
MEM 2202.789062 1721469954.2941
